clean_text,labels
rajat munde chutiye tujhe kya lagta is pure duniya mein tera hindu dharam hi sacha hai baki sare dharam jhote aur farzi hai agar aisa hai toh tera yeh hindu mythological dharam pure duniya mein kyu nahin pahel gaya ab tak sirf india mein hi kyu reh gaya,0
oye bhosdi ke harami ke nasal tu jab islam aur sare mulo ke bare me bolta hai na to mujhe lagta hai tere jitne bhi tek bale h na mai bhi sabko bolu but nhi bolunga silent ho ja samjha,1
"chal fir beta start kar , fir wapis jab randhir sena khadi hui to , itna kat kar fenkenge ki nasal bhonkna bhol jayega",1
in dango ka main master mind jo muslim tha ap party uska nam nahi le sakte hoshame on u lalantop,1
"why do they fel guilty , the slogan says goli maro gadaron ko are they gadar , what should we do with gadars , fed them bryani",0
dr sabah kahna hai ap reporter hai bare oficer ke pas jakar swal karna ka ijajat hai ap samaj ki is problem ko solve kare,0
geroge soros ki funding hei modi ji ne jyda hi sir pe chada diya hei inko bas or kuch nhi congres ne thik sabak sikhaya tha ek ke badle pora nipta diya tha ache se,0
ye un logo ke muh par tamacha hai jo kehte hai jatiwad khatam ho gaya hai ab reservation khatam krdo,0
"wb me rohingya atanki bumb babate he wo mamta , or police ke control me nahi he usko 1 admi control kar sakta he balki bhaga bhi dega wo he amit shahji",1
ye bachcha ye khana shayad bhul gaya ki kanahya lala ko unhone bhi mara hai jinhone akhlak ko mara tha unhone mara hai jonhone tabrez ansari ko maratha puna me enginer mohsin ko maratha pane sino me insaf pasand dil rakhoyar zatiwad pasand nahi,0
congres muslim party ne sikho ko mara tha na ki hinduo ne bjp party nhi thi tumhare party thi,0
sun betmez se bat kr usne ekdm she bat khi h chahta to teri language m tujhe jwab detapr sun shadi k liye do logo ki sehmati hona behad jruri h chahe vo apni caste k hochahe vo dusri caste k hotere jse napunsak k karan hi desh behdbhav m duba hua h tum jso ka paida hona hi pap h,0
"jo bole so nihal , sat sri akal waheguru ji ka khalsa waheguru ji ki fateh love every second of it",0
abe murkh savindhan mein se hi bol rahe hum public property pe mazar kya chudwane ke liye banwate hai,1
jis desh ki constitution equal rights deta he sabko usi desh me ye sab kia inko bhi apni life me shadi me enjoy karne ki haq nahi he kia sirf paise walon k liye hi enjoy karne ka haq h jese apko fredom chahiye wese hi sabko bhi fredom chahiye,0
naresh tyagi chod na yar itna ghusa khali ek bar to joda ko chod akbar ne itna ghusa q yar,0
"jyadatar obc khud ko uncha hi mante hain , kyonki uper case ya general category k hum logon me education bahut hai to usko counter karkne k liye daliton ko apna bhai batakar 85 vs 15 kaha jata hai",1
rohingya refuges agar shanti se rahte criminal nahin bante to inke liye koi khilafat nahi karta,1
abdul abdul karta reh chutiyejati bad hindu muslim nafrat felata he hindutub sanatan karm he abdul japne se acha he karm acha karo,1
mere sath colege me ek ladki thi uske papa bank maneger the wo arakhsan ka labh lekar govt job pa gai or main us exam pe pas nahi ho payausi din se mere andar jatiwad peda ho gya ye arksan hi hai jo aj ke urban logo ko jatiwadi bna rha haiwrna urban log jati ki parwah nahi karte,0
"jo hm dekhte h o sahi hota nhi , jo sahi hota h hm dekhte nhi drivedi rs ke bhakt h aur ye sanstha ghor jatiwadi h",1
han but ye behenchod media wale puri bat nhi btaengeki ye jahar enke bap lalu nei ghola thajamin par kheti karo aur kat kar koi le jae kaun bardast kre kasabka jimedar lalua tha madrchod,0
ye general category ke dr manoj shukla hai inko or padhne ki jarurat hai padhane layak nhi hai,0
ye kuta muslim barma me to atag machate he or barat me damki derha kuta tum news wale hi ahisi gandi news leke ate ho saram ani chayi ye,1
mai chahta hon sab musalman hindustan se chale jana chahiye tab dekh yeh hindu kehne wale dalit jat ispe ladenge aur fir begunah ko marege,1
"are bhai pyla didi ka chadi kolega badme tera pyjama uthar dega , samje , aghar thum guspetiya rohingya musalman hai ijath se chale jana varna",1
mardo sab musalman ko aur aram sai jio kab tak jio gai sab ko marna hai,1
bhai tu indian hai ya nahi tumhara vo molvi india ka namonesan metaney ko bol raha hai or tum bhe wahi kar rahey ho,1
modi koi indira gandhi nhi hai dokhey se marogeysirf modi ko hath lagao zraksm bagwat geta ki zinda jla dengeyjaise dep sidhumusewala aur nijar ko thoka na vaisa thonkeygey,0
intercaste mariage mai ek amendments hona chahiye ladki shadi k bad caste change nahi karegi or roti k sambandh take ane mai samay laga hai ye bhi change ayega prakrati ka niyam dheraj or parivatan hi hai,0
aur agar tumhe ye lagta he ye documentary jo delhi par bani he vo sirf lanlantop ne banaihe to ye juthe he ese hi wire aur aur bhi chenal ne ye documentary banai he aur ha ye bhi dekhlo in hone kal aur aj ke hi din insabh ne uplod ki he ye koi coinsurance nahi he samje he ye documentary librals ke bich pehle se hi plane thi,0
aise logo ko on the spot shot kr dena chahiye jativad krna deshdroh k category me ata h,0
"mein jatiwad k paksh m nahi hu per , adhyapak mahodaya ko duniya k anubhav h , do alag alag jati ki alag sankranti hoti h jo bad m var vadhu aur pariwar walon k liye dikhayi hoti h , ye bat ek jati k do pariwaron me bhi ho skti h , but apni jati mein , bhinata on k khtra km hota h",0
jisne ye kukarm kiya hai us vyakti avm uske pariwar ko jaha bhi dikhe matiya met kr do taki dusra koi anya vyakti yesa krne se pahle dar se mot de,0
kaun si bhagawan ko puch te yeh bade jati log kya bhagwan yehi bataya inko jatiwad karni,0
jayda gayni mat ban samjha me bs castism ki bat kar raha hu not reservation aur jinke sath cast based partiality hoti h na vo hi jante h iska mtlb aya bada,0
"piche tent s sure hai , bangladesh s aye hain , aur 15 lakh chahiye , yahan 140 crore indian ko 150 nhin diya kisi n , aur y 15 lakh from bangladesh , sarkar wil give u a jhunjuna aur hilana",0
nice bro bur ye ram manohar lohiya ne nahi baba saheb ne kaha hai roti beti ka sambandh karna hoga,0
me is rohingaya se kehna chahta hu bakre ki ma akhir kab tak kher manaegi 1 din na ye bachengay na owasi,1
sharm ki bat to ye h ki hm castism ka virodh krte h bt politicians vote bank ke liye use badate hain tb hm hi log sath b dete h,0
"bc bridge pe hi bana liya , bc government itna chutiya kaise ho sakta hi , isko turent hatana chahiye",0
bhagwan ko mai bhi manta hu lekin education hi equality leke a skti hai kyuki education se mentality bhi change hogi logo ki,0
open chalenge ek bar guru ke ladle sardaro ye panga leke dekho suru koi bhi kare end wohi karegay,0
up m na lgta koi bhi road jam na koi andolan esha kyo re bhai up m kyu n lgte,0
acha is bar aisi dali jaegi toh pichli bar kaisi daley they jara yad dila do kya kiye they pichli bar tum,0
musalman garib bankar jagah gherta hai fir namaz ke bahane masjid bana dalta hai fir as pas katalkhana aur bangar ki dukan kholkar jagah ghrta hai,1
are bhai khud to kuch pata nhi hai dusre ko kya bataoge jakar search karo gogle per how many percentage of enginer in upsc pata chal jayega ki kon jayada hai upsc crack karne me 63 upsc clear karne bale enginers hi hai aur aprox 40 to keval it enginers hai khud ko gyan nhi aur dusre ko sikhate ho,0
up bihar jitni jativadi mansikta puri duniya me kahi aur nahi dekhane ko nahi milti he jay bhim namo budha,0
kya jarurat hai aise bhagwan aur dharam ko mane ki sharam karo aur dharm choad do aur jaha ijat mile vo dharam chose karo,0
ye sab rajput or bhumihar na mard h sale jo bachcho or aurat ko mar ke mard bne ki kosish karte h,1
sc st bimar hai kyu ki fre mai admision ho jata fir smjh mai nhi ata padhai unko aur ye umid krte hai ki general baitha ker padhaye inko usi frustation mai pagla rhe discrimination nhi bol the hai ise bolthe hai gadhe ghoda ka barabaro kbhi nhi kr skte,1
aise logo ki soch ki bajah se hamare desh m kabhi jatibad khatm nhi hoga mujhe bahut khed h is teacher k bichardhara par,0
adhar b fake bnte h or agar nai man na to ye tumhare shaturmurg vali budhi h,0
"apki pori bat bhed bhav se bhari hai to ap acept kro na ki ap casteist ho , apko lgra h brahmin khatre me h to aesa bilkul bhi ni h 3 se ky frk pdega dikt to sab apke logo ko hmse hai sahi party ko vote kro mandir ki jgh schol , colege , hospital khulwao",0
abe chutiya gulam ulu ke pathe din ke ujale mein tujhe nahin dikhai deti kiya jihadion ka karnama rasta kabaza karke shahen bagh kyon delhi police constable ratanlal ko kisne mara aur kaise bata payega ulu ke pathe nalayak bakra ankhen khol nahin to katega,1
video dekhkar gali dene ka man kar rha hai lalantop ko biased journalism kar rhe ho yàar,0
ajkal ke brahman bhi gandhi surname jaise hi ho gye hai lekin reservation jat dekh kr milega aur shadi me jat nh dekh dekhni hai wah kya bat hai,0
bhai is desh ka bhavishya itihas ke sahare nahi banega aur ek bat aur ki manvata ka koi dharam nh hota,0
"hinduo jago aur hathyar kharido hamare protection ke liye , vedic culture ko zinda rakhne ke liye",1
"dekho isiliye kaha jata hai arakshan khatam ho , ye sikshak bina arakshan k aya hai na , iska gyan itna adbhut hai , aesa gyan reservation walon me kaha , reservation walo ko to pata hi nhi jaese hathi aur gadha alag hai waese hi gadha brahman alag hai aur hathi dalit alag hai",1
salo tum apni aukat bhul rhe ho jis din hum hindu mahabharat ke nakse me chalne lage to tumhara kya hsra hoga,1
oh na mithya na tu janda ki ah punjab vare internet te ake bkwas mari jane ah,0
ye maharaj bahut sahi kah rahe hai bahut achcha lgajo sahi sach bole aisey log dharti pr bahut km hai maharaj ji pranam,0
"is sho ko foreign se import kiya gya hai ek hindu ko misbehave kr rha hai , pr mulo ko damad samjhte hai",1
electoral bond to abhi adhi khuli h abhi pura chitha khulne do fir dekhte h pm sahab kitne mania h,0
bahu ko rakhail bana ata h par chacha ke tau ke bua ke ladke ke sath shadi nhi,0
is teacher ko naukri se nikalo isko dimagi ilaj ki jarurat hai sala aise logo ki wajah se hi is desh me chutiyagiri chal rahi hai aj bhi ye caste nam ki bimari is desh se hatni chahiye bas,0
firqey aur cast ye dono diferent hoti hai kyon k cast mei unchi nechi jat hoti hai jb k firqey mei aesa nahi hai k koe firqa barha ya chohta nahi hota aur masjid alag isliye hoti k namaz parhney mei sbka thorha farq hai lakin masjid ka zat pat se koe taluq nahi hai aur namaz bhi sb firqey 5 time hi parhtey hain,0
dalito ko marne se judges ke pariwar se koi nahi mara jo khud manuwadi hai to insaf ki koi umid nahi hai,1
"mat kar jati par garv yahan sab saman hai , sabke liye wahi dharti wahi asman hai , agar batega tu sabhi ko to kaun bach payega , na bachega ye desh na insan hi reh payega",0
"dalit to kv nhi bolta tanav nhi hy , tha , dar se , sawarn hi bolenge ranver sena nhi tha",0
ap tho har bar apne tark se bolti hi band kr dete h bas es badlte mahol mein jadarar patarkaro ki tarha ap mat badal jana proud of you esi patarkarita ki kami h,0
"chamar nahi likh sakta to certificate main chamar kyun likh raha he hindu ban ne ka sauk he sahi hua tere sath , lat mar us dharm ko budha ban aur budha likh na chamar na barma",0
tumhari kab jamin ho gyi ye to kabhi muglo ki thi kabhi angrezon kitumhari kab thikabhi hamri thikuch ghuspaithiye aye uresia aur ise kamjor kar diyefir kya gulami hi gulami kabhi unani kabhi turani kabhi mugal kabhi angrez kabhi duch kabhi france kabhi den,0
me kah rha tha janta koi incident as a news samajh nhi ata unko har chez pe film chahiye ankhe kholne ke lie,0
isiliye islam puri duniya ka sabse behtaren mazhab hai jha faker se lekar raja tak sab barabar hai subhanalah,0
madam ye tho pucho inke msp ki mang se jo tax payer ke uper bhojh badhega uska kya,0
tum log itna hi pichde hue the to caste census mein abadi kaise bada liye padai mein pichda thukai mein agra,0
bharaman jati uper cast dharampractice tak khusi tak thek hai zayda nhi aur admi jitna ho sake ise independent ho jaye,0
dharti or swarg ko banane wala prabhu isu masih ko marte dam tak ham manenge jo chahe jo bhi kahe,0
"upar wala bhi dekhkar rotha hogha ki yeh kya kar rahe hai , ene samaz nahi a raha hai god pls ene map kar do , aur desh ke liye achi soch samaz de",0
tum apni jati me dalit ko samil karoge apni ladki doge our ladki loge bina dahej ka himat hy bhosadiya vala padhoge likhoge hy nahi our dos doge arakchan ko tumlogon ka cota banya hy na usme camptision lado na q itna kamjor ho jo dalit cota se nokri lena cahte ho 20 hi tho kam hy jenral se,1
isne galti s bol diya iska matlab nahi k sare galat h i m very sory,0
bajarang dal valo ko koti koti parnam or hinduo se apil he ki bajarangdal ka jeyse bane sath de,0
bhyi tum news aur protest dekho fir bat karo aur minorities me nhi ho ap log apne jdya minorities to baduadh jain and sikhs hai wo dalit mushalman ke name par reservation mangte hai ap mano ya na mano kisi bhi religion me koi equal nhi hai agr caste nhi to power and clases hai,0
"love marige ki socho hi mat jo ye froud ho skeapni family ki marji se shadi kro , kyuki family bale purani kisi janphchan me hi shadi krte hai",0
jat pat bnane wale tumhare purwj the kam k hisab kya jat hoti hai aj mera apna busines hai furniture ka meri jat kya honi chaiye mandbhudhio,0
yhi h bs iska suport kro or hindu ki koi nhi sunta in muslmano ki kyu suni ja rhi h,1
ye wo insan he jo js thali me kahta he usi me ched krta he isko desh drohi hone ki sja di jae,0
ap inter cast mariage promote karo jati apne ap khatam ho jayegajis din sirf ek sal ke kisi bhi sc st obc ka soshan ki news nahi ayegi wil acept your point,0
me is chanel ka bhut fan tha lekin inhone hindua ka dard nahi dikhaya mc ye ab hinduo ke khilaf propeganda kar rahe hai,0
bhai jan me muslim hu islam me jayez nhi hai kisi jandar ko jan se marna bahut bada gunah hai in dono ko qanon ke mutabiq saza dena lazim hai ap log hindu muslim karke nafrat mat banto jo mujrim hai use saza do chahe koi bhi kisi bhi dharm ka rahne do,0
is liye is desh me sawarn ramrajya chahta h kyoki usi ram rajya k bhagwan se sawarno ko atyachar ki vaidhta milti hena isliye jab shudra hindu dharm ka jhanda uthayenge unhe ese hi pero k niche rakha jayega,0
bhai feling aur punishment alg hota h tmhari ek bhn ka rape ho jae ya sabhi bahno ka gusa to rhega n ya koi bolega bs ek bhan ka rape hua h tere mater close krdo,0
wo batmiz ladka hypocrisy kar raha hamari bate nahi mani to tumhare patkrita pe bhi shak hoga wa re beta,0
bhai ye btao mei bhi kisan hu hum to kheto mei kam kar rhe h apko itna time kaise mil jata h kisan ko mat banam mat kro,0
ye media chutiya hai kya wo apni presani bta raha hai aur kah raha hai ki agar aise hi chalta raha to kaisi pristhiti rhegi tod marodkar itna murkh to nhi hoga jo apni mout khuleam bula raha hoga dont devide kep patient and suport india wait for suitable time to reply,0
ha bhai hota hai try zyada report ho jati hai profile block ho jata hai sahi social media platforms par hota hai ye use karo or dosro ko b batao,0
masjid la matlb he badal diya molanao ne molana ke akao ne hindu virodhi gang ka adha bna diya hai insaniyt virodhi ka adha bna diya hai jo muslims bacho ko nafrt atnkwad jihadi bna rha hai,1
bilkul nahi sarkar ko batana chahiye kaun kitna revnue deta hai scst ka diya revnue scst pur kharch hona chahiye obc ka diya revnue obc pur kharch hona chahiye general ke diye revnue ko general pur kharch hona chahiye aur ye muftkhori general ke paise se jo scst ke liye chal rahi hai band honi chahiye,0
kya hala macha rakha h jante sb ho pr mante nahi jati jati karoge pr jb khud pr ayegi tb,0
are murkh anchor jewal hath me danda lekar kisi ke muh par ata kar murkhtapurn prasn puchna hi patrakarita hai wo ye kahta hai ye woh kahta hai kya hai ye lagta hai tujhe mandir ke paxch me bolnewale sahan nahi ho rahe,0
gujarat riot mai muslim aurto ko chod dalamuslim jyada mar dale muzafernagar mai mar dala her dango mai muslims jyada marte hai to bhi hindu ka kuch ukhad nahin paye ye nonreal converted muslims,1
hamas se bura bharat desh ke kuch jatiwad bhedbhav karne wale faltu insan hain hamas ke aulad mp me v bahat hain manuwadi,1
